0,0,1
0,0.001,0.999995667
0,0.002,0.999957909
0.001,0.003,0.999668852
0.001,0.004,0.999645516
0.001,0.005,0.999568467
0.001,0.005,0.999438363
0.001,0.006,0.998542829
0.001,0.007,0.998264247
0.002,0.007,0.996954158
0.003,0.008,0.995766999
0.003,0.008,0.995349818
0.005,0.008,0.994401794
0.005,0.008,0.992785282
0.005,0.009,0.992474467
0.006,0.009,0.991810985
0.006,0.01,0.991113761
0.006,0.012,0.990697164
0.006,0.013,0.989993712
0.006,0.014,0.987446912
0.006,0.015,0.987268168
0.007,0.015,0.987220202
0.007,0.016,0.986108252
0.007,0.016,0.983565582
0.007,0.017,0.982042421
0.007,0.018,0.980426599
0.008,0.019,0.978699365
0.008,0.019,0.977308495
0.009,0.02,0.976443398
0.009,0.02,0.976210336
0.009,0.021,0.975408912
0.009,0.022,0.975358611
0.009,0.024,0.975345351
0.009,0.025,0.974645952
0.009,0.025,0.974318612
0.009,0.026,0.974176887
0.01,0.026,0.974140064
0.01,0.027,0.972683817
0.01,0.029,0.972152229
0.01,0.03,0.970538524
0.01,0.03,0.968243696
0.01,0.032,0.96409344
0.01,0.032,0.96325855
0.01,0.033,0.963169783
0.01,0.034,0.960599913
0.01,0.036,0.960572862
0.01,0.036,0.960134063
0.011,0.037,0.959361857
0.011,0.037,0.958454565
0.011,0.038,0.957866846
0.012,0.039,0.955967829
0.012,0.039,0.955599507
0.013,0.04,0.954626386
0.013,0.04,0.954553192
0.013,0.041,0.953545926
0.013,0.043,0.952833813
0.013,0.043,0.95251043
0.014,0.043,0.949982157
0.014,0.045,0.949606422
0.014,0.046,0.947043455
0.014,0.046,0.946131931
0.014,0.047,0.94563997
0.014,0.048,0.944927442
0.015,0.048,0.943852667
0.015,0.049,0.941861782
0.017,0.049,0.94058547
0.017,0.049,0.93934298
0.017,0.05,0.938800571
0.017,0.052,0.937832062
0.018,0.052,0.930854548
0.018,0.053,0.930793547
0.018,0.053,0.929646377
0.02,0.053,0.927051419
0.02,0.053,0.923221007
0.02,0.054,0.922484286
0.02,0.056,0.92094986
0.021,0.056,0.920216526
0.021,0.056,0.920025996
0.022,0.057,0.919784683
0.022,0.057,0.919084761
0.022,0.058,0.918120208
0.023,0.059,0.916550169
0.024,0.059,0.916394475
0.024,0.059,0.916062427
0.025,0.059,0.914582087
0.025,0.061,0.913655562
0.025,0.062,0.913511509
0.025,0.063,0.912396131
0.025,0.064,0.911126331
0.026,0.064,0.910579255
0.026,0.064,0.909767317
0.026,0.066,0.909519537
0.027,0.066,0.908800986
0.028,0.066,0.908605418
0.028,0.067,0.90738576
0.028,0.067,0.906136944
0.028,0.068,0.905969893
0.028,0.069,0.905908579
0.028,0.07,0.905694797
0.028,0.071,0.905308943
0.028,0.073,0.904813607
0.029,0.073,0.904581582
0.029,0.073,0.9042507
0.03,0.074,0.903303837
0.031,0.074,0.903176437
0.032,0.074,0.90292241
0.033,0.074,0.902249127
0.033,0.074,0.901564201
0.033,0.076,0.901557224
0.033,0.076,0.901212429
0.033,0.078,0.900794751
0.033,0.078,0.900146134
0.034,0.079,0.900084214
0.034,0.08,0.898717841
0.034,0.08,0.897633877
0.035,0.081,0.896567715
0.035,0.081,0.895742227
0.035,0.082,0.895234731
0.037,0.082,0.894891996
0.037,0.083,0.89452508
0.038,0.083,0.892376797
0.039,0.083,0.892355957
0.039,0.083,0.89213905
0.04,0.083,0.887393697
0.041,0.084,0.887152751
0.041,0.085,0.885299435
0.041,0.085,0.885160882
0.041,0.086,0.884501743
0.041,0.087,0.884453292
0.041,0.088,0.883982592
0.041,0.09,0.883839088
0.041,0.091,0.880684307
0.041,0.092,0.878076867
0.041,0.093,0.877814556
0.042,0.093,0.876806321
0.042,0.094,0.876556532
0.042,0.095,0.876462662
0.042,0.095,0.876303707
0.042,0.097,0.876070675
0.042,0.097,0.874818411
0.042,0.099,0.87442985
0.042,0.1,0.872035364
0.043,0.1,0.871819893
0.043,0.1,0.870514148
0.044,0.101,0.869636444
0.044,0.101,0.869169975
0.044,0.103,0.868964279
0.045,0.103,0.868943573
0.045,0.104,0.868821938
0.045,0.104,0.868200796
0.046,0.105,0.867762314
0.047,0.105,0.86768426
0.047,0.105,0.867632359
0.047,0.106,0.866557732
0.048,0.107,0.865643514
0.048,0.107,0.865514571
0.049,0.107,0.864676511
0.049,0.108,0.864608699
0.049,0.109,0.864128021
0.049,0.11,0.863381613
0.049,0.111,0.863254361
0.049,0.113,0.863144792
0.049,0.113,0.863061507
0.05,0.113,0.862895236
0.05,0.115,0.862632664
0.05,0.116,0.862177264
0.05,0.116,0.861916253
0.052,0.116,0.861875052
0.052,0.116,0.86140686
0.053,0.116,0.860104458
0.054,0.117,0.85936203
0.054,0.117,0.859258417
0.055,0.117,0.859050793
0.056,0.118,0.858789772
0.056,0.118,0.858391359
0.057,0.118,0.857980185
0.057,0.119,0.857520978
0.058,0.12,0.85749334
0.058,0.12,0.8574123
0.059,0.121,0.857019008
0.059,0.121,0.856956564
0.059,0.122,0.856843491
0.059,0.123,0.856761874
0.059,0.125,0.856480603
0.059,0.125,0.854661289
0.06,0.125,0.854563613
0.06,0.127,0.853045446
0.06,0.127,0.85302
0.06,0.128,0.852472543
0.06,0.129,0.851243685
0.06,0.13,0.849894742
0.06,0.132,0.849838031
0.06,0.133,0.849738215
0.06,0.133,0.849658479
0.06,0.135,0.849353337
0.06,0.135,0.848558761
0.061,0.135,0.848004445
0.061,0.137,0.846513825
0.061,0.137,0.845572607
0.062,0.137,0.845329944
0.063,0.138,0.845075874
0.063,0.138,0.844719751
0.064,0.139,0.844307639
0.064,0.139,0.843377469
0.065,0.139,0.842691273
0.066,0.139,0.84239865
0.067,0.14,0.841416521
0.067,0.141,0.841330111
0.067,0.141,0.840110559
0.067,0.142,0.838686731
0.067,0.144,0.838472735
0.068,0.144,0.838096224
0.068,0.144,0.836827218
0.069,0.144,0.835963895
0.07,0.145,0.83566562
0.07,0.145,0.834813539
0.071,0.145,0.834240598
0.071,0.147,0.833889384
0.071,0.148,0.832745437
0.072,0.148,0.830921005
0.072,0.148,0.830699525
0.072,0.15,0.830479814
0.072,0.151,0.830138853
0.072,0.151,0.828800222
0.073,0.151,0.828623123
0.073,0.153,0.826964332
0.073,0.153,0.826829443
0.073,0.155,0.826713963
0.073,0.156,0.826692819
0.073,0.156,0.826562229
0.073,0.157,0.825799247
0.075,0.157,0.825564268
0.075,0.158,0.825511063
0.076,0.158,0.824961802
0.076,0.158,0.824793558
0.078,0.158,0.823985378
0.079,0.158,0.823156292
0.079,0.159,0.821030205
0.079,0.16,0.819783853
0.079,0.16,0.818791038
0.079,0.161,0.818083227
0.079,0.163,0.815488641
0.079,0.163,0.814965248
0.079,0.164,0.814700867
0.079,0.166,0.814655135
0.079,0.166,0.814338211
0.08,0.166,0.813060232
0.08,0.167,0.812240942
0.08,0.168,0.812215274
0.08,0.169,0.812119399
0.08,0.171,0.812060408
0.08,0.172,0.811880398
0.08,0.172,0.811699844
0.08,0.173,0.809998888
0.08,0.175,0.808841829
0.08,0.175,0.808321284
0.081,0.175,0.807958323
0.081,0.176,0.807588986
0.081,0.177,0.806961464
0.081,0.179,0.803589624
0.082,0.179,0.802169933
0.082,0.18,0.801712435
0.083,0.18,0.800958945
0.083,0.18,0.800901105
0.083,0.182,0.800636347
0.083,0.182,0.800522789
0.084,0.182,0.799292122
0.084,0.183,0.798638087
0.085,0.184,0.798233493
0.085,0.184,0.797458234
0.086,0.185,0.797102967
0.086,0.185,0.796731949
0.087,0.185,0.795308055
0.087,0.187,0.795080868
0.087,0.188,0.794603544
0.087,0.188,0.794528888
0.088,0.188,0.793728095
0.089,0.188,0.793638616
0.089,0.19,0.792691834
0.089,0.191,0.792283211
0.089,0.191,0.791096491
0.089,0.193,0.790213397
0.09,0.193,0.790187518
0.09,0.194,0.789559277
0.09,0.194,0.788528237
0.09,0.195,0.787672971
0.09,0.197,0.787155077
0.09,0.197,0.787061986
0.09,0.198,0.786866122
0.092,0.198,0.786531903
0.092,0.198,0.786289935
0.092,0.199,0.786286278
0.093,0.199,0.786068199
0.094,0.2,0.785820692
0.095,0.2,0.784784738
0.095,0.201,0.784696374
0.095,0.201,0.784639321
0.095,0.203,0.784570076
0.095,0.204,0.78379392
0.095,0.204,0.783707624
0.096,0.205,0.781491301
0.096,0.205,0.78143652
0.096,0.207,0.781279689
0.096,0.208,0.781276922
0.096,0.209,0.780904799
0.097,0.209,0.78070326
0.097,0.209,0.780586543
0.097,0.21,0.779036335
0.097,0.212,0.778288393
0.098,0.212,0.777043259
0.098,0.212,0.776596132
0.098,0.213,0.776562774
0.098,0.215,0.776408494
0.098,0.215,0.775875875
0.099,0.216,0.775669567
0.099,0.216,0.775295833
0.1,0.216,0.775174931
0.1,0.217,0.775031177
0.1,0.219,0.774414613
0.1,0.219,0.774187405
0.102,0.219,0.77359794
0.103,0.219,0.773264144
0.103,0.219,0.772679649
0.104,0.22,0.772204284
0.104,0.221,0.771435643
0.104,0.221,0.771034678
0.104,0.222,0.770871675
0.104,0.223,0.77003813
0.106,0.223,0.77000824
0.106,0.223,0.769982427
0.107,0.223,0.769611446
0.108,0.223,0.769344433
0.108,0.224,0.768985297
0.108,0.225,0.767644728
0.11,0.225,0.766990138
0.111,0.225,0.766376123
0.112,0.225,0.766154168
0.113,0.225,0.765221946
0.113,0.225,0.765163984
0.113,0.226,0.764408551
0.114,0.226,0.763969511
0.114,0.228,0.762944954
0.115,0.228,0.762875657
0.115,0.228,0.761607553
0.115,0.229,0.761433984
0.117,0.229,0.760133241
0.117,0.229,0.759901762
0.118,0.229,0.758884035
0.118,0.23,0.757192775
0.118,0.232,0.757095485
0.118,0.232,0.756657142
0.119,0.232,0.756594513
0.12,0.233,0.756155157
0.121,0.233,0.756034006
0.121,0.234,0.755905353
0.121,0.234,0.755666331
0.122,0.235,0.755539904
0.122,0.236,0.755126316
0.122,0.236,0.75447364
0.122,0.238,0.754458813
0.123,0.238,0.753936889
0.123,0.238,0.753642697
0.124,0.238,0.753414152
0.125,0.239,0.753049719
0.125,0.24,0.752802031
0.125,0.24,0.751857464
0.126,0.241,0.750599013
0.126,0.242,0.749998225
0.126,0.243,0.749749343
0.127,0.243,0.747901496
0.127,0.243,0.746596348
0.128,0.243,0.746318685
0.13,0.243,0.745702332
0.13,0.244,0.745221057
0.13,0.244,0.744579059
0.131,0.244,0.743387862
0.131,0.245,0.743062253
0.131,0.247,0.742756313
0.132,0.247,0.742594902
0.132,0.247,0.73938292
0.132,0.248,0.738701031
0.133,0.248,0.738358093
0.133,0.249,0.737988601
0.133,0.25,0.737407226
0.133,0.251,0.736364769
0.133,0.253,0.735453337
0.133,0.254,0.73490541
0.133,0.255,0.734206496
0.133,0.255,0.732212807
0.133,0.257,0.731122583
0.133,0.258,0.730661718
0.133,0.259,0.730635685
0.133,0.26,0.72914848
0.133,0.26,0.729140669
0.134,0.26,0.728847304
0.135,0.261,0.726981222
0.135,0.261,0.72662385
0.135,0.262,0.726577831
0.136,0.263,0.726360626
0.136,0.263,0.726125248
0.136,0.265,0.725758678
0.136,0.265,0.723919544
0.136,0.267,0.722468793
0.136,0.268,0.721986099
0.136,0.269,0.721888475
0.136,0.269,0.721145165
0.138,0.269,0.720350442
0.138,0.269,0.719903798
0.138,0.271,0.71986877
0.138,0.271,0.719580111
0.138,0.273,0.719511525
0.138,0.274,0.719059757
0.138,0.275,0.717948905
0.138,0.276,0.717074844
0.138,0.277,0.716264883
0.138,0.277,0.715600205
0.138,0.279,0.715482637
0.138,0.279,0.715082363
0.139,0.279,0.714703978
0.139,0.28,0.714512593
0.139,0.282,0.71427793
0.139,0.282,0.713685388
0.14,0.283,0.713184443
0.14,0.284,0.712454813
0.14,0.284,0.712362745
0.14,0.285,0.711310104
0.141,0.285,0.710550291
0.141,0.286,0.710193523
0.142,0.287,0.708412013
0.142,0.288,0.708197983
0.142,0.288,0.707129193
0.142,0.29,0.70699271
0.142,0.291,0.705849008
0.142,0.291,0.705682468
0.142,0.293,0.705437811
0.142,0.294,0.705143148
0.142,0.295,0.704869904
0.142,0.295,0.703681238
0.142,0.297,0.702833519
0.143,0.297,0.702493384
0.143,0.297,0.70211665
0.143,0.299,0.701991719
0.143,0.3,0.701925065
0.143,0.3,0.70122297
0.143,0.302,0.701109536
0.144,0.302,0.70057993
0.145,0.302,0.700521672
0.145,0.303,0.700428481
0.145,0.303,0.700180312
0.146,0.304,0.699784107
0.146,0.305,0.697998497
0.146,0.305,0.697338917
0.147,0.306,0.696050726
0.147,0.306,0.695808493
0.148,0.307,0.695139048
0.148,0.307,0.694810342
0.149,0.307,0.694579398
0.15,0.307,0.693915786
0.151,0.308,0.692897917
0.151,0.309,0.692799425
0.152,0.309,0.692462065
0.152,0.309,0.692395676
0.152,0.31,0.692348444
0.152,0.311,0.69211153
0.153,0.311,0.69084192
0.154,0.311,0.690810306
0.155,0.312,0.689480913
0.155,0.312,0.689195674
0.157,0.312,0.6890753
0.157,0.312,0.688867481
0.157,0.314,0.688439314
0.157,0.315,0.688277512
0.157,0.315,0.688142327
0.158,0.315,0.687685487
0.159,0.315,0.686416165
0.16,0.316,0.686039741
0.16,0.316,0.684872982
0.162,0.316,0.684486848
0.162,0.316,0.684395149
0.163,0.316,0.684023007
0.163,0.317,0.683573436
0.163,0.318,0.683474275
0.164,0.319,0.683343011
0.165,0.319,0.683136831
0.165,0.32,0.683081363
0.166,0.32,0.681524525
0.166,0.321,0.68112397
0.166,0.322,0.680646328
0.166,0.322,0.680119174
0.167,0.322,0.679840285
0.168,0.323,0.679745607
0.169,0.323,0.679588851
0.169,0.324,0.679056686
0.17,0.324,0.678078532
0.17,0.324,0.677834009
0.171,0.324,0.677766283
0.171,0.325,0.676796962
0.171,0.327,0.676472516
0.171,0.327,0.676391363
0.172,0.327,0.675684256
0.173,0.327,0.675399597
0.173,0.328,0.673759391
0.174,0.328,0.673718
0.174,0.329,0.673639598
0.174,0.33,0.673552551
0.175,0.331,0.67351848
0.176,0.331,0.67291625
0.176,0.331,0.671456177
0.177,0.331,0.671425753
0.179,0.331,0.670771028
0.18,0.331,0.670678417
0.18,0.332,0.669947188
0.18,0.333,0.668471819
0.18,0.334,0.667854405
0.18,0.334,0.667797689
0.181,0.334,0.667098212
0.181,0.336,0.667031996
0.182,0.336,0.666473752
0.182,0.337,0.666290202
0.182,0.338,0.665603687
0.182,0.339,0.665068946
0.182,0.339,0.664610323
0.183,0.339,0.663455043
0.184,0.339,0.66328528
0.185,0.339,0.662494917
0.186,0.339,0.662151953
0.187,0.34,0.661887952
0.187,0.34,0.661689323
0.188,0.34,0.660870566
0.188,0.342,0.659686522
0.188,0.342,0.659151564
0.188,0.343,0.658455005
0.189,0.343,0.658179037
0.189,0.345,0.658081303
0.189,0.346,0.656969188
0.189,0.346,0.65675704
0.19,0.346,0.65658413
0.19,0.348,0.65653868
0.19,0.349,0.656296884
0.19,0.349,0.656224134
0.192,0.349,0.654708365
0.192,0.349,0.654653168
0.193,0.349,0.654080586
0.194,0.35,0.652894864
0.194,0.35,0.652796787
0.196,0.35,0.652410923
0.197,0.35,0.652322641
0.197,0.35,0.652021123
0.197,0.351,0.65174871
0.197,0.353,0.651557829
0.197,0.353,0.649647008
0.198,0.353,0.649565895
0.2,0.353,0.648728137
0.2,0.353,0.648725695
0.201,0.354,0.648389265
0.201,0.355,0.646978184
0.201,0.355,0.645880378
0.203,0.355,0.645736445
0.203,0.355,0.645643677
0.205,0.355,0.644887674
0.205,0.355,0.64474109
0.205,0.356,0.644525313
0.205,0.358,0.644253567
0.205,0.358,0.643908413
0.205,0.359,0.643600478
0.205,0.36,0.642866358
0.206,0.361,0.642488164
0.206,0.362,0.64157735
0.206,0.362,0.641327566
0.208,0.362,0.640597028
0.208,0.363,0.640505107
0.208,0.363,0.639950663
0.208,0.364,0.639857243
0.209,0.364,0.639633831
0.209,0.366,0.639120926
0.21,0.366,0.638504894
0.211,0.366,0.638380259
0.211,0.367,0.637761936
0.211,0.367,0.636949048
0.212,0.368,0.635467691
0.212,0.369,0.635424096
0.213,0.369,0.635180811
0.214,0.369,0.634000461
0.215,0.369,0.633934342
0.215,0.369,0.633610714
0.216,0.37,0.633494512
0.216,0.371,0.633365381
0.216,0.371,0.633155416
0.216,0.373,0.632255797
0.216,0.373,0.631471033
0.216,0.374,0.631411179
0.217,0.375,0.630572671
0.217,0.375,0.630382758
0.218,0.375,0.630202508
0.219,0.375,0.629835718
0.22,0.376,0.629574084
0.22,0.376,0.629196564
0.22,0.377,0.629073669
0.221,0.377,0.629022139
0.223,0.377,0.62869885
0.224,0.377,0.627878396
0.224,0.378,0.627856628
0.224,0.378,0.627590836
0.225,0.379,0.627489105
0.225,0.38,0.627320317
0.225,0.38,0.626860417
0.226,0.38,0.625796727
0.226,0.381,0.625704009
0.227,0.382,0.624901049
0.228,0.382,0.624336741
0.228,0.382,0.623388979
0.229,0.383,0.623032794
0.229,0.383,0.621561925
0.229,0.385,0.621548417
0.229,0.385,0.621327307
0.231,0.385,0.621316563
0.232,0.385,0.620646217
0.232,0.385,0.619283761
0.233,0.385,0.619126647
0.233,0.386,0.618495044
0.233,0.388,0.616318789
0.233,0.389,0.615870683
0.233,0.389,0.615387522
0.234,0.389,0.615023036
0.234,0.391,0.614733019
0.234,0.391,0.614598801
0.235,0.391,0.614435464
0.236,0.392,0.614367313
0.236,0.392,0.61430927
0.236,0.394,0.613980912
0.236,0.394,0.613868304
0.236,0.395,0.613241865
0.236,0.396,0.612094489
0.236,0.397,0.611885382
0.236,0.399,0.611740123
0.236,0.4,0.609992335
0.236,0.4,0.609829372
0.236,0.401,0.609687935
0.236,0.403,0.609026695
0.236,0.403,0.609006333
0.237,0.403,0.608916964
0.238,0.404,0.608257672
0.239,0.404,0.607616901
0.24,0.404,0.607266948
0.241,0.404,0.606984547
0.242,0.404,0.606581744
0.242,0.404,0.605447719
0.244,0.404,0.605317974
0.244,0.404,0.605123399
0.245,0.404,0.605077156
0.245,0.405,0.604840263
0.246,0.405,0.60359306
0.246,0.406,0.603402962
0.246,0.407,0.602207423
0.247,0.407,0.601384427
0.248,0.407,0.601165207
0.248,0.408,0.601156235
0.249,0.409,0.600056936
0.249,0.409,0.59953804
0.25,0.409,0.599484811
0.252,0.409,0.599187526
0.252,0.409,0.598513667
